t,count
1741048363,5
1741048364,5
1741048365,5
1741048366,5
1741048367,5
1741048368,5
1741048369,5
1741048370,5
1741048371,5
1741048372,5
1741048373,5
1741048374,6
1741048375,6
1741048376,6
1741048377,6
1741048378,7
1741048379,7
1741048380,7
1741048382,7
1741048383,7
1741048384,7
1741048385,8
1741048386,10
1741048387,10
1741048388,10
1741048389,11
1741048390,11
1741048391,11
1741048392,12
1741048393,13
1741048394,17
1741048395,31
1741048396,43
1741048397,43
1741048398,44
1741048399,46
1741048400,67
1741048401,84
1741048402,110
1741048403,141
1741048404,174
1741048404,179
1741048404,179
1741048404,179
