t,value
1741048363,0
1741048364,0
1741048365,0
1741048366,0
1741048367,0
1741048368,0
1741048369,0
1741048370,0
1741048371,0
1741048372,0
1741048373,0
1741048374,145961792
1741048375,145961792
1741048376,145961792
1741048377,145961792
1741048378,145961792
1741048379,145961792
1741048380,145961792
1741048382,145961792
1741048383,145961792
1741048384,145961792
1741048385,171687696
1741048386,171687696
1741048387,171687696
1741048388,171687696
1741048389,171687696
1741048390,171687696
1741048391,171687696
1741048392,171687696
1741048393,171687696
1741048394,171687696
1741048395,104885968
1741048396,104885968
1741048397,104885968
1741048398,104885968
1741048399,104885968
1741048400,104885968
1741048401,104885968
1741048402,104885968
1741048403,104885968
1741048404,553883024
1741048404,553883024
1741048404,553883024
1741048404,553883024
