t,count
1741048363,0
1741048364,0
1741048365,0
1741048366,0
1741048367,1
1741048368,1
1741048369,1
1741048370,1
1741048371,1
1741048372,1
1741048373,1
1741048374,1
1741048375,1
1741048376,1
1741048377,1
1741048378,1
1741048379,1
1741048380,1
1741048382,1
1741048383,1
1741048384,1
1741048385,1
1741048386,5
1741048387,6
1741048388,18
1741048389,18
1741048390,18
1741048391,18
1741048392,18
1741048393,18
1741048394,18
1741048395,18
1741048396,18
1741048397,18
1741048398,18
1741048399,18
1741048400,18
1741048401,18
1741048402,18
1741048403,18
1741048404,18
1741048404,18
1741048404,18
1741048404,18
