t,count
1741050458,5
1741050459,5
1741050460,5
1741050461,5
1741050462,5
1741050463,5
1741050464,5
1741050465,5
1741050466,5
1741050467,5
1741050468,5
1741050469,5
1741050470,6
1741050471,6
1741050472,6
1741050474,7
1741050475,7
1741050476,7
1741050477,7
1741050478,7
1741050479,7
1741050480,9
1741050481,10
1741050482,10
1741050483,10
1741050484,11
1741050485,11
1741050486,11
1741050487,13
1741050488,13
1741050489,19
1741050490,45
1741050491,45
1741050492,45
1741050493,45
1741050494,46
1741050495,71
1741050496,88
1741050497,109
1741050498,126
1741050499,137
1741050499,137
1741050499,137
