t,count
1741049118,0
1741049119,0
1741049120,0
1741049121,1
1741049122,1
1741049123,1
1741049124,1
1741049125,1
1741049126,1
1741049127,1
1741049128,1
1741049129,1
1741049130,1
1741049131,1
1741049132,1
1741049133,1
1741049134,1
1741049135,1
1741049136,1
1741049137,1
1741049138,1
1741049139,3
1741049140,5
1741049141,21
1741049142,21
1741049144,21
1741049145,21
1741049146,21
1741049147,21
1741049148,21
1741049149,21
1741049150,21
1741049151,21
1741049152,21
1741049153,21
1741049154,21
1741049155,21
1741049156,21
1741049157,21
1741049158,21
1741049159,21
1741049160,21
1741049161,21
1741049161,21
1741049161,21
1741049161,21
