t,count
1741049118,5
1741049119,5
1741049120,5
1741049121,5
1741049122,5
1741049123,5
1741049124,5
1741049125,5
1741049126,5
1741049127,6
1741049128,6
1741049129,6
1741049130,6
1741049131,6
1741049132,7
1741049133,7
1741049134,7
1741049135,7
1741049136,7
1741049137,8
1741049138,8
1741049139,10
1741049140,10
1741049141,11
1741049142,11
1741049144,11
1741049145,11
1741049146,11
1741049147,13
1741049148,14
1741049149,14
1741049150,28
1741049151,60
1741049152,61
1741049153,61
1741049154,61
1741049155,61
1741049156,109
1741049157,151
1741049158,175
1741049159,175
1741049160,193
1741049161,203
1741049161,204
1741049161,204
1741049161,204
