t,value
1741048298,0
1741048299,0
1741048300,0
1741048301,0
1741048302,0
1741048303,0
1741048304,0
1741048305,0
1741048306,0
1741048307,0
1741048308,0
1741048309,3
1741048310,3
1741048311,3
1741048312,3
1741048313,3
1741048314,3
1741048315,3
1741048316,3
1741048317,3
1741048318,3
1741048319,4
1741048320,4
1741048321,4
1741048322,4
1741048323,4
1741048324,4
1741048325,4
1741048326,4
1741048327,4
1741048328,4
1741048329,4
1741048330,4
1741048331,4
1741048332,4
1741048333,4
1741048334,4
1741048335,4
1741048336,4
1741048338,4
1741048339,4
1741048340,5
1741048340,5
1741048340,5
1741048340,5
