t,count
1741048298,0
1741048299,0
1741048300,0
1741048301,1
1741048302,1
1741048303,1
1741048304,1
1741048305,1
1741048306,1
1741048307,1
1741048308,1
1741048309,1
1741048310,1
1741048311,1
1741048312,1
1741048313,1
1741048314,1
1741048315,1
1741048316,1
1741048317,1
1741048318,1
1741048319,1
1741048320,5
1741048321,12
1741048322,18
1741048323,18
1741048324,18
1741048325,18
1741048326,18
1741048327,18
1741048328,18
1741048329,18
1741048330,18
1741048331,18
1741048332,18
1741048333,18
1741048334,18
1741048335,18
1741048336,18
1741048338,18
1741048339,18
1741048340,18
1741048340,18
1741048340,18
1741048340,18
