t,count
1741048077,0
1741048078,0
1741048079,0
1741048080,1
1741048081,1
1741048082,1
1741048083,1
1741048084,1
1741048085,1
1741048086,1
1741048087,1
1741048088,1
1741048089,1
1741048090,1
1741048091,1
1741048092,1
1741048093,1
1741048094,1
1741048096,1
1741048097,1
1741048098,1
1741048099,1
1741048100,1
1741048101,3
1741048102,5
1741048103,18
1741048104,18
1741048105,18
1741048106,18
1741048107,18
1741048108,18
1741048109,18
1741048110,18
1741048111,18
1741048112,18
1741048113,18
1741048114,18
1741048115,18
1741048116,18
1741048117,18
1741048118,18
1741048119,18
1741048120,18
1741048121,18
1741048122,18
1741048123,18
1741048124,18
1741048125,18
1741048126,18
1741048127,18
1741048128,18
1741048129,18
1741048130,18
1741048130,18
1741048130,18
