t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741048077,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048078,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048079,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048080,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048081,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048082,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048083,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048084,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048085,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048086,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048087,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048088,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048089,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048090,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048091,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048092,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048093,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048094,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048096,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048097,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048098,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048099,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048100,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048101,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048102,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048103,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048104,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048105,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048106,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048107,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048108,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048109,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741048110,1,1015,1015.000000,1015,0.000000,1015.000000,1015.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048111,1,1015,1015.000000,1015,0.000000,1015.000000,1015.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048112,4,1015,336.234865,109,386.165846,109.000000,132.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048113,4,1015,336.234865,109,386.165846,109.000000,132.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048114,4,1015,336.234865,109,386.165846,109.000000,132.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048115,7,1015,206.196764,37,323.569854,109.000000,132.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048116,7,1015,206.196764,37,323.569854,109.000000,132.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048117,7,1015,206.196764,37,323.569854,109.000000,132.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048118,8,1015,183.062013,35,306.552592,48.000000,109.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048119,8,1015,183.062013,35,306.552592,48.000000,109.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048120,10,1015,194.197576,35,272.163409,109.000000,232.000000,1015.000000,1015.000000,1015.000000,1015.000000
1741048121,18,1015,154.781887,21,210.364132,109.000000,185.000000,237.000000,1015.000000,1015.000000,1015.000000
1741048122,19,1015,159.647420,21,205.390029,109.000000,218.000000,242.000000,1015.000000,1015.000000,1015.000000
1741048123,20,1015,159.612226,21,199.729595,132.000000,218.000000,242.000000,1015.000000,1015.000000,1015.000000
1741048124,21,1015,175.687276,21,206.127638,132.000000,218.000000,467.000000,1015.000000,1015.000000,1015.000000
1741048125,22,1015,176.207140,21,200.877688,159.000000,218.000000,467.000000,1015.000000,1015.000000,1015.000000
1741048126,24,1015,172.938444,21,192.110272,159.000000,218.000000,467.000000,1015.000000,1015.000000,1015.000000
1741048127,27,1015,166.588026,21,181.919765,149.000000,187.000000,467.000000,1015.000000,1015.000000,1015.000000
1741048128,33,1015,152.069667,19,166.151966,126.000000,185.000000,467.000000,1015.000000,1015.000000,1015.000000
1741048129,42,1015,126.569251,12,152.779941,88.000000,176.000000,242.000000,467.000000,1015.000000,1015.000000
1741048130,42,1015,126.569251,12,152.779941,88.000000,176.000000,242.000000,467.000000,1015.000000,1015.000000
1741048130,42,1015,126.569251,12,152.779941,88.000000,176.000000,242.000000,467.000000,1015.000000,1015.000000
1741048130,42,1015,126.569251,12,152.779941,88.000000,176.000000,242.000000,467.000000,1015.000000,1015.000000
