t,count
1741048077,5
1741048078,5
1741048079,5
1741048080,5
1741048081,5
1741048082,5
1741048083,5
1741048084,5
1741048085,5
1741048086,6
1741048087,6
1741048088,6
1741048089,6
1741048090,6
1741048091,6
1741048092,7
1741048093,7
1741048094,7
1741048096,8
1741048097,8
1741048098,8
1741048099,8
1741048100,8
1741048101,10
1741048102,11
1741048103,11
1741048104,11
1741048105,11
1741048106,12
1741048107,12
1741048108,12
1741048109,12
1741048110,12
1741048111,14
1741048112,21
1741048113,40
1741048114,40
1741048115,40
1741048116,41
1741048117,45
1741048118,62
1741048119,74
1741048120,102
1741048121,120
1741048122,127
1741048123,172
1741048124,176
1741048125,221
1741048126,272
1741048127,314
1741048128,386
1741048129,423
1741048130,423
1741048130,423
1741048130,423
