t,value
1741048077,0
1741048078,0
1741048079,0
1741048080,0
1741048081,0
1741048082,0
1741048083,0
1741048084,0
1741048085,0
1741048086,0
1741048087,0
1741048088,0
1741048089,0
1741048090,0
1741048091,0
1741048092,3
1741048093,3
1741048094,3
1741048096,3
1741048097,3
1741048098,3
1741048099,3
1741048100,3
1741048101,3
1741048102,4
1741048103,4
1741048104,4
1741048105,4
1741048106,4
1741048107,4
1741048108,4
1741048109,4
1741048110,4
1741048111,4
1741048112,4
1741048113,4
1741048114,4
1741048115,4
1741048116,4
1741048117,4
1741048118,4
1741048119,4
1741048120,4
1741048121,4
1741048122,5
1741048123,5
1741048124,5
1741048125,5
1741048126,5
1741048127,5
1741048128,5
1741048129,5
1741048130,5
1741048130,5
1741048130,5
