t,count
1741052964,5
1741052965,5
1741052966,5
1741052967,5
1741052968,5
1741052969,5
1741052970,5
1741052971,5
1741052972,5
1741052973,5
1741052974,5
1741052975,5
1741052976,6
1741052977,6
1741052979,6
1741052980,6
1741052981,7
1741052982,7
1741052983,7
1741052984,7
1741052985,9
1741052986,9
1741052987,10
1741052988,10
1741052989,10
1741052990,10
1741052991,11
1741052992,11
1741052993,11
1741052994,11
1741052995,13
1741052996,13
1741052997,26
1741052998,60
1741052999,60
1741053000,60
1741053001,61
1741053002,65
1741053003,97
1741053004,125
1741053005,158
1741053006,183
1741053007,200
1741053008,244
1741053009,302
1741053010,349
1741053011,382
1741053012,404
1741053013,412
1741053013,412
1741053013,412
