t,value
1741049888,0
1741049889,0
1741049890,0
1741049891,0
1741049893,0
1741049894,0
1741049895,0
1741049896,0
1741049897,0
1741049898,0
1741049899,0
1741049900,0
1741049901,0
1741049902,8193
1741049903,8193
1741049904,8193
1741049905,8193
1741049906,8193
1741049907,8193
1741049908,8193
1741049909,8193
1741049910,8193
1741049911,8193
1741049912,32769
1741049913,32769
1741049914,32769
1741049915,32769
1741049916,32769
1741049917,32769
1741049918,32769
1741049919,32769
1741049920,32769
1741049921,32769
1741049922,32769
1741049923,32769
1741049924,32769
1741049925,32769
1741049926,32769
1741049927,32769
1741049928,32769
1741049929,32769
1741049930,32769
1741049931,32769
1741049932,1931205
1741049933,1931205
1741049934,1931205
1741049935,1931205
1741049936,1931205
1741049937,1931205
1741049938,1931205
1741049938,1931205
1741049938,1931205
1741049938,1931205
