t,value
1741049888,0
1741049889,0
1741049890,0
1741049891,0
1741049893,0
1741049894,0
1741049895,0
1741049896,0
1741049897,0
1741049898,0
1741049899,0
1741049900,0
1741049901,0
1741049902,180
1741049903,180
1741049904,180
1741049905,180
1741049906,180
1741049907,180
1741049908,180
1741049909,180
1741049910,180
1741049911,180
1741049912,280
1741049913,280
1741049914,280
1741049915,280
1741049916,280
1741049917,280
1741049918,280
1741049919,280
1741049920,280
1741049921,280
1741049922,280
1741049923,280
1741049924,280
1741049925,280
1741049926,280
1741049927,280
1741049928,280
1741049929,280
1741049930,280
1741049931,280
1741049932,784
1741049933,784
1741049934,784
1741049935,784
1741049936,784
1741049937,784
1741049938,784
1741049938,784
1741049938,784
1741049938,784
