t,count
1741049888,0
1741049889,0
1741049890,0
1741049891,0
1741049893,0
1741049894,1
1741049895,1
1741049896,1
1741049897,1
1741049898,1
1741049899,1
1741049900,1
1741049901,1
1741049902,1
1741049903,1
1741049904,1
1741049905,1
1741049906,1
1741049907,1
1741049908,1
1741049909,1
1741049910,1
1741049911,1
1741049912,1
1741049913,5
1741049914,11
1741049915,21
1741049916,21
1741049917,21
1741049918,21
1741049919,21
1741049920,21
1741049921,21
1741049922,21
1741049923,21
1741049924,21
1741049925,21
1741049926,21
1741049927,21
1741049928,21
1741049929,21
1741049930,21
1741049931,21
1741049932,21
1741049933,21
1741049934,21
1741049935,21
1741049936,21
1741049937,21
1741049938,21
1741049938,21
1741049938,21
1741049938,21
