t,count
1741053559,5
1741053560,5
1741053561,5
1741053562,5
1741053563,5
1741053564,5
1741053565,5
1741053566,5
1741053567,5
1741053568,5
1741053569,6
1741053570,6
1741053571,6
1741053572,6
1741053573,6
1741053574,7
1741053575,7
1741053576,7
1741053577,7
1741053578,7
1741053579,9
1741053580,10
1741053581,10
1741053582,10
1741053583,10
1741053584,11
1741053585,13
1741053586,13
1741053587,18
1741053588,23
1741053589,55
1741053591,55
1741053592,55
1741053593,55
1741053594,55
1741053595,56
1741053596,56
1741053597,111
1741053598,118
1741053599,136
1741053599,136
1741053599,136
1741053599,136
