t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741053559,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053560,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053561,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053562,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053563,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053564,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053565,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053566,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053567,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053568,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053569,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053570,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053571,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053572,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053573,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053574,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053575,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053576,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053577,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053578,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053579,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053580,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053581,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053582,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053583,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053584,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053585,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053586,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741053587,10,3402,1883.500000,611,1277.964651,611.000000,3102.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053588,10,3402,1883.500000,611,1277.964651,611.000000,3102.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053589,10,3402,1883.500000,611,1277.964651,611.000000,3102.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053591,10,3402,1883.500000,611,1277.964651,611.000000,3102.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053592,16,3402,1877.792254,611,1273.088305,2989.000000,2989.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053593,16,3402,1877.792254,611,1273.088305,2989.000000,2989.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053594,16,3402,1877.792254,611,1273.088305,2989.000000,2989.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053595,16,3402,1877.792254,611,1273.088305,2989.000000,2989.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053596,16,3402,1877.792254,611,1273.088305,2989.000000,2989.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053597,24,3402,1747.708527,593,1215.233489,611.000000,2989.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053598,26,3402,1692.963454,593,1182.434063,696.000000,2989.000000,3402.000000,3402.000000,3402.000000,3402.000000
1741053599,34,5991,1830.070710,593,1529.021281,696.000000,2989.000000,5991.000000,5991.000000,5991.000000,5991.000000
1741053599,34,5991,1830.070710,593,1529.021281,696.000000,2989.000000,5991.000000,5991.000000,5991.000000,5991.000000
1741053599,34,5991,1830.070710,593,1529.021281,696.000000,2989.000000,5991.000000,5991.000000,5991.000000,5991.000000
1741053599,34,5991,1830.070710,593,1529.021281,696.000000,2989.000000,5991.000000,5991.000000,5991.000000,5991.000000
