t,count
1741053370,5
1741053371,5
1741053372,5
1741053373,5
1741053374,5
1741053375,5
1741053376,5
1741053377,5
1741053378,6
1741053379,6
1741053380,6
1741053381,6
1741053382,7
1741053383,7
1741053384,7
1741053385,7
1741053386,7
1741053387,7
1741053388,8
1741053389,8
1741053390,10
1741053391,11
1741053392,11
1741053393,11
1741053394,11
1741053395,11
1741053396,12
1741053397,13
1741053398,14
1741053399,25
1741053401,45
1741053402,46
1741053403,46
1741053404,48
1741053405,72
1741053406,96
1741053407,116
1741053408,140
1741053409,157
1741053409,157
1741053409,157
