t,count
1741053370,0
1741053371,0
1741053372,0
1741053373,1
1741053374,1
1741053375,1
1741053376,1
1741053377,1
1741053378,1
1741053379,1
1741053380,1
1741053381,1
1741053382,1
1741053383,1
1741053384,1
1741053385,1
1741053386,1
1741053387,1
1741053388,1
1741053389,1
1741053390,3
1741053391,5
1741053392,15
1741053393,15
1741053394,15
1741053395,15
1741053396,15
1741053397,15
1741053398,15
1741053399,15
1741053401,15
1741053402,15
1741053403,15
1741053404,15
1741053405,15
1741053406,15
1741053407,15
1741053408,15
1741053409,15
1741053409,15
1741053409,15
