t,value
1741053370,0
1741053371,0
1741053372,0
1741053373,0
1741053374,0
1741053375,0
1741053376,0
1741053377,0
1741053378,154
1741053379,154
1741053380,154
1741053381,154
1741053382,154
1741053383,154
1741053384,154
1741053385,154
1741053386,154
1741053387,154
1741053388,261
1741053389,261
1741053390,261
1741053391,261
1741053392,261
1741053393,261
1741053394,261
1741053395,261
1741053396,261
1741053397,261
1741053398,261
1741053399,261
1741053401,261
1741053402,261
1741053403,261
1741053404,261
1741053405,261
1741053406,261
1741053407,261
1741053408,261
1741053409,415
1741053409,415
1741053409,415
