t,count
1741049186,5
1741049188,5
1741049189,5
1741049190,5
1741049191,5
1741049192,5
1741049193,5
1741049194,5
1741049195,5
1741049196,5
1741049197,5
1741049198,5
1741049199,5
1741049200,5
1741049201,5
1741049202,6
1741049203,7
1741049204,7
1741049205,7
1741049206,7
1741049207,7
1741049208,7
1741049209,7
1741049210,7
1741049211,9
1741049212,10
1741049213,11
1741049214,11
1741049215,11
1741049216,11
1741049217,12
1741049218,13
1741049219,13
1741049220,23
1741049221,50
1741049222,52
1741049223,52
1741049224,52
1741049225,54
1741049226,85
1741049227,107
1741049228,107
1741049229,135
1741049230,144
1741049230,144
1741049230,144
1741049230,144
