t,count
1741049186,0
1741049188,0
1741049189,0
1741049190,0
1741049191,1
1741049192,1
1741049193,1
1741049194,1
1741049195,1
1741049196,1
1741049197,1
1741049198,1
1741049199,1
1741049200,1
1741049201,1
1741049202,1
1741049203,1
1741049204,1
1741049205,1
1741049206,1
1741049207,1
1741049208,1
1741049209,1
1741049210,1
1741049211,5
1741049212,6
1741049213,21
1741049214,21
1741049215,21
1741049216,21
1741049217,21
1741049218,21
1741049219,21
1741049220,21
1741049221,21
1741049222,21
1741049223,21
1741049224,21
1741049225,21
1741049226,21
1741049227,21
1741049228,21
1741049229,21
1741049230,21
1741049230,21
1741049230,21
1741049230,21
