t,value
1741049186,0
1741049188,0
1741049189,0
1741049190,0
1741049191,0
1741049192,0
1741049193,0
1741049194,0
1741049195,0
1741049196,0
1741049197,0
1741049198,0
1741049199,0
1741049200,0
1741049201,0
1741049202,0
1741049203,0
1741049204,0
1741049205,0
1741049206,0
1741049207,0
1741049208,0
1741049209,0
1741049210,0
1741049211,0
1741049212,0
1741049213,0
1741049214,0
1741049215,0
1741049216,0
1741049217,0
1741049218,0
1741049219,0
1741049220,0
1741049221,12
1741049222,12
1741049223,12
1741049224,12
1741049225,12
1741049226,12
1741049227,16
1741049228,16
1741049229,16
1741049230,16
1741049230,16
1741049230,0
1741049230,0
