t,count
1741054195,0
1741054196,0
1741054197,0
1741054198,1
1741054199,1
1741054200,1
1741054201,1
1741054202,1
1741054203,1
1741054204,1
1741054205,1
1741054206,1
1741054207,1
1741054208,1
1741054209,1
1741054210,1
1741054212,1
1741054213,1
1741054214,1
1741054215,1
1741054216,1
1741054217,1
1741054218,3
1741054219,5
1741054220,12
1741054221,12
1741054222,12
1741054223,12
1741054224,12
1741054225,12
1741054226,12
1741054227,12
1741054228,12
1741054229,12
1741054230,12
1741054231,12
1741054232,12
1741054233,12
1741054234,12
1741054235,12
1741054236,12
1741054236,12
1741054236,12
1741054236,12
