t,count
1741050102,5
1741050104,5
1741050105,5
1741050106,5
1741050107,5
1741050108,5
1741050109,5
1741050110,5
1741050111,5
1741050112,5
1741050113,5
1741050114,5
1741050115,5
1741050116,6
1741050117,6
1741050118,7
1741050119,7
1741050120,7
1741050121,7
1741050122,7
1741050123,7
1741050124,7
1741050125,9
1741050126,10
1741050127,11
1741050128,11
1741050129,11
1741050130,11
1741050131,13
1741050132,13
1741050133,17
1741050134,28
1741050135,28
1741050136,29
1741050137,30
1741050138,32
1741050139,49
1741050140,72
1741050141,106
1741050142,135
1741050143,155
1741050143,155
1741050143,155
