t,count
1741050102,0
1741050104,0
1741050105,0
1741050106,1
1741050107,1
1741050108,1
1741050109,1
1741050110,1
1741050111,1
1741050112,1
1741050113,1
1741050114,1
1741050115,1
1741050116,1
1741050117,1
1741050118,1
1741050119,1
1741050120,1
1741050121,1
1741050122,1
1741050123,1
1741050124,1
1741050125,5
1741050126,12
1741050127,12
1741050128,12
1741050129,12
1741050130,12
1741050131,12
1741050132,12
1741050133,12
1741050134,12
1741050135,12
1741050136,12
1741050137,12
1741050138,12
1741050139,12
1741050140,12
1741050141,12
1741050142,12
1741050143,12
1741050143,12
1741050143,12
