t,count
1741048653,0
1741048655,0
1741048656,0
1741048657,1
1741048658,1
1741048659,1
1741048660,1
1741048661,1
1741048662,1
1741048663,1
1741048664,1
1741048665,1
1741048666,1
1741048667,1
1741048668,1
1741048669,1
1741048670,1
1741048671,1
1741048672,1
1741048673,1
1741048674,1
1741048675,1
1741048676,1
1741048677,3
1741048678,5
1741048679,12
1741048680,12
1741048681,12
1741048682,12
1741048683,12
1741048684,12
1741048685,12
1741048686,12
1741048687,12
1741048688,12
1741048689,12
1741048690,12
1741048691,12
1741048692,12
1741048693,12
1741048694,12
1741048695,12
1741048696,12
1741048696,12
1741048696,12
