t,count
1741048653,5
1741048655,5
1741048656,5
1741048657,5
1741048658,5
1741048659,5
1741048660,5
1741048661,5
1741048662,5
1741048663,5
1741048664,5
1741048665,5
1741048666,5
1741048667,5
1741048668,6
1741048669,7
1741048670,7
1741048671,7
1741048672,7
1741048673,7
1741048674,7
1741048675,7
1741048676,7
1741048677,9
1741048678,10
1741048679,11
1741048680,11
1741048681,11
1741048682,11
1741048683,13
1741048684,13
1741048685,17
1741048686,28
1741048687,28
1741048688,29
1741048689,30
1741048690,30
1741048691,39
1741048692,65
1741048693,65
1741048694,86
1741048695,100
1741048696,105
1741048696,105
1741048696,105
