t,value
1741048653,2004
1741048655,2004
1741048656,2004
1741048657,2004
1741048658,2004
1741048659,2004
1741048660,2004
1741048661,2004
1741048662,2004
1741048663,2004
1741048664,2004
1741048665,2004
1741048666,2004
1741048667,2004
1741048668,2004
1741048669,2004
1741048670,2004
1741048671,2004
1741048672,2004
1741048673,2004
1741048674,2004
1741048675,2004
1741048676,2004
1741048677,2004
1741048678,2004
1741048679,2004
1741048680,2004
1741048681,2004
1741048682,2004
1741048683,2004
1741048684,2004
1741048685,2004
1741048686,2004
1741048687,2004
1741048688,2004
1741048689,2004
1741048690,2004
1741048691,2004
1741048692,2004
1741048693,2004
1741048694,2004
1741048695,2004
1741048696,2004
1741048696,2004
1741048696,0
