t,count
1741049685,0
1741049686,0
1741049687,0
1741049688,0
1741049689,0
1741049690,0
1741049691,0
1741049692,0
1741049693,0
1741049694,0
1741049695,0
1741049696,0
1741049697,0
1741049698,0
1741049699,0
1741049700,0
1741049701,0
1741049702,0
1741049703,0
1741049704,0
1741049705,0
1741049706,0
1741049707,0
1741049708,0
1741049709,0
1741049710,0
1741049711,0
1741049712,0
1741049713,0
1741049714,0
1741049715,0
1741049716,0
1741049717,0
1741049718,0
1741049720,0
1741049721,0
1741049722,0
1741049723,0
1741049724,0
1741049725,0
1741049726,3778
1741049727,3778
1741049727,3778
1741049727,3778
1741049727,3778
