t,count
1741049454,5
1741049456,5
1741049457,5
1741049458,5
1741049459,5
1741049460,5
1741049461,5
1741049462,5
1741049463,5
1741049464,5
1741049465,5
1741049466,5
1741049467,6
1741049468,7
1741049469,7
1741049470,7
1741049471,7
1741049472,7
1741049473,7
1741049474,7
1741049475,7
1741049476,9
1741049477,10
1741049478,11
1741049479,11
1741049480,11
1741049481,11
1741049482,11
1741049483,11
1741049484,11
1741049485,11
1741049486,13
1741049487,14
1741049488,25
1741049489,63
1741049490,63
1741049491,63
1741049492,63
1741049493,63
1741049494,63
1741049495,63
1741049497,97
1741049498,98
1741049499,154
1741049500,179
1741049501,186
1741049502,186
1741049503,218
1741049504,268
1741049505,314
1741049506,357
1741049507,401
1741049508,428
1741049509,457
1741049510,478
1741049511,561
1741049512,628
1741049513,696
1741049515,701
1741049516,791
1741049517,863
1741049518,931
1741049519,1003
1741049519,1004
1741049519,1004
1741049519,1004
