t,count
1741049454,0
1741049456,0
1741049457,0
1741049458,1
1741049459,1
1741049460,1
1741049461,1
1741049462,1
1741049463,1
1741049464,1
1741049465,1
1741049466,1
1741049467,1
1741049468,1
1741049469,1
1741049470,1
1741049471,1
1741049472,1
1741049473,1
1741049474,1
1741049475,1
1741049476,3
1741049477,5
1741049478,9
1741049479,21
1741049480,21
1741049481,21
1741049482,21
1741049483,21
1741049484,21
1741049485,21
1741049486,21
1741049487,21
1741049488,21
1741049489,21
1741049490,21
1741049491,21
1741049492,21
1741049493,21
1741049494,21
1741049495,21
1741049497,21
1741049498,21
1741049499,21
1741049500,21
1741049501,21
1741049502,21
1741049503,21
1741049504,21
1741049505,21
1741049506,21
1741049507,21
1741049508,21
1741049509,39
1741049510,39
1741049511,39
1741049512,39
1741049513,39
1741049515,39
1741049516,39
1741049517,39
1741049518,39
1741049519,39
1741049519,39
1741049519,39
1741049519,39
