t,value
1741049454,0
1741049456,0
1741049457,0
1741049458,0
1741049459,0
1741049460,0
1741049461,0
1741049462,0
1741049463,0
1741049464,0
1741049465,0
1741049466,0
1741049467,3
1741049468,3
1741049469,3
1741049470,3
1741049471,3
1741049472,3
1741049473,3
1741049474,3
1741049475,3
1741049476,3
1741049477,4
1741049478,4
1741049479,4
1741049480,4
1741049481,4
1741049482,4
1741049483,4
1741049484,4
1741049485,4
1741049486,4
1741049487,4
1741049488,4
1741049489,4
1741049490,4
1741049491,4
1741049492,4
1741049493,4
1741049494,4
1741049495,4
1741049497,4
1741049498,6
1741049499,6
1741049500,6
1741049501,6
1741049502,6
1741049503,6
1741049504,6
1741049505,6
1741049506,6
1741049507,7
1741049508,7
1741049509,7
1741049510,7
1741049511,7
1741049512,7
1741049513,7
1741049515,7
1741049516,7
1741049517,8
1741049518,8
1741049519,8
1741049519,8
1741049519,8
1741049519,8
