t,count
1741054322,0
1741054323,0
1741054324,0
1741054325,1
1741054326,1
1741054327,1
1741054328,1
1741054329,1
1741054330,1
1741054331,1
1741054332,1
1741054333,1
1741054334,1
1741054335,1
1741054336,1
1741054337,1
1741054338,1
1741054339,1
1741054340,1
1741054341,1
1741054342,1
1741054343,5
1741054344,12
1741054345,15
1741054346,15
1741054347,18
1741054348,18
1741054349,18
1741054350,18
1741054351,18
1741054352,18
1741054353,18
1741054354,18
1741054356,18
1741054357,18
1741054358,18
1741054359,18
1741054360,18
1741054361,18
1741054362,18
1741054362,18
1741054362,18
1741054362,18
