t,value
1741052691,0
1741052693,0
1741052694,0
1741052695,0
1741052696,0
1741052697,0
1741052698,0
1741052699,0
1741052700,0
1741052701,0
1741052702,0
1741052703,0
1741052704,0
1741052705,0
1741052706,32769
1741052707,32769
1741052708,32769
1741052709,32769
1741052710,32769
1741052711,32769
1741052712,32769
1741052713,32769
1741052714,32769
1741052715,32769
1741052716,32769
1741052717,32769
1741052718,32769
1741052719,32769
1741052720,32769
1741052721,32769
1741052722,32769
1741052723,32769
1741052724,32769
1741052725,32769
1741052726,35054
1741052727,35054
1741052728,35054
1741052729,35054
1741052730,35054
1741052731,35054
1741052732,35054
1741052733,35054
1741052733,35054
1741052733,35054
