t,count
1741048153,0
1741048154,0
1741048155,0
1741048156,1
1741048157,1
1741048158,1
1741048159,1
1741048160,1
1741048161,1
1741048162,1
1741048163,1
1741048164,1
1741048165,1
1741048166,1
1741048167,1
1741048168,1
1741048169,1
1741048170,1
1741048171,1
1741048172,1
1741048173,1
1741048174,1
1741048175,3
1741048176,5
1741048177,20
1741048178,33
1741048179,33
1741048180,33
1741048181,33
1741048182,33
1741048183,33
1741048184,33
1741048185,33
1741048186,33
1741048187,33
1741048188,33
1741048189,33
1741048191,33
1741048192,33
1741048193,33
1741048194,33
1741048195,33
1741048196,33
1741048197,33
1741048198,33
1741048199,33
1741048200,33
1741048201,33
1741048202,33
1741048203,33
1741048204,33
1741048205,33
1741048206,33
1741048207,33
1741048207,33
1741048207,33
