t,count
1741049253,5
1741049255,5
1741049256,5
1741049257,5
1741049258,5
1741049259,5
1741049260,5
1741049261,5
1741049262,5
1741049263,5
1741049264,5
1741049265,6
1741049266,6
1741049267,6
1741049268,7
1741049269,7
1741049270,7
1741049271,7
1741049272,7
1741049273,7
1741049274,8
1741049275,8
1741049276,10
1741049277,10
1741049278,11
1741049279,11
1741049280,11
1741049281,11
1741049282,13
1741049283,13
1741049284,18
1741049285,29
1741049286,29
1741049287,30
1741049288,30
1741049289,30
1741049290,44
1741049291,66
1741049292,66
1741049293,95
1741049294,102
1741049295,106
1741049295,106
1741049295,106
