t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741049253,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.875599,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049255,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.742461,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049256,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.644876,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049257,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.569868,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049258,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.510709,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049259,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.462619,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049260,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.422690,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049261,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.389217,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049262,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.360674,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049263,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.335953,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049264,5,139.500183,39.480087,4.015272,50.566718,21.047209,24.157839,139.500183,139.500183,139.500183,139.500183,0.314499,0.846482,0.967216,0.988950,calls/second,milliseconds
1741049265,6,139.500183,32.921934,4.015272,47.447914,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.354722,0.846482,0.967216,0.988950,calls/second,milliseconds
1741049266,6,139.500183,32.921934,4.015272,47.447914,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.334598,0.846482,0.967216,0.988950,calls/second,milliseconds
1741049267,6,139.500183,32.921934,4.015272,47.447914,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.316691,0.846482,0.967216,0.988950,calls/second,milliseconds
1741049268,7,139.500183,28.201723,4.015272,44.589737,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.350642,0.846482,0.967216,0.988950,calls/second,milliseconds
1741049269,7,139.500183,28.201723,4.015272,44.589737,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.333675,0.810783,0.957841,0.985688,calls/second,milliseconds
1741049270,7,139.500183,28.201723,4.015272,44.589737,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.318279,0.810783,0.957841,0.985688,calls/second,milliseconds
1741049271,7,139.500183,28.201723,4.015272,44.589737,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.304221,0.810783,0.957841,0.985688,calls/second,milliseconds
1741049272,7,139.500183,28.201723,4.015272,44.589737,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.291366,0.810783,0.957841,0.985688,calls/second,milliseconds
1741049273,7,139.500183,28.201723,4.015272,44.589737,8.679930,24.157839,139.500183,139.500183,139.500183,139.500183,0.279555,0.745956,0.942009,0.980227,calls/second,milliseconds
1741049274,8,139.500183,23.827746,0.164629,42.208612,5.118854,21.047209,139.500183,139.500183,139.500183,139.500183,0.307086,0.745956,0.942009,0.980227,calls/second,milliseconds
1741049275,8,139.500183,23.827746,0.164629,42.208612,5.118854,21.047209,139.500183,139.500183,139.500183,139.500183,0.295593,0.745956,0.942009,0.980227,calls/second,milliseconds
1741049276,10,139.500183,18.828979,0.011482,37.794757,5.118854,21.047209,139.500183,139.500183,139.500183,139.500183,0.356079,0.745956,0.942009,0.980227,calls/second,milliseconds
1741049277,10,139.500183,18.828979,0.011482,37.794757,5.118854,21.047209,139.500183,139.500183,139.500183,139.500183,0.343617,0.745956,0.942009,0.980227,calls/second,milliseconds
1741049278,11,139.500183,16.804311,0.011482,36.119750,5.118854,8.679930,139.500183,139.500183,139.500183,139.500183,0.365218,0.750277,0.939662,0.979228,calls/second,milliseconds
1741049279,11,139.500183,16.804311,0.011482,36.119750,5.118854,8.679930,139.500183,139.500183,139.500183,139.500183,0.353287,0.750277,0.939662,0.979228,calls/second,milliseconds
1741049280,11,139.500183,16.804311,0.011482,36.119750,5.118854,8.679930,139.500183,139.500183,139.500183,139.500183,0.342186,0.750277,0.939662,0.979228,calls/second,milliseconds
1741049281,11,139.500183,16.804311,0.011482,36.119750,5.118854,8.679930,139.500183,139.500183,139.500183,139.500183,0.331771,0.750277,0.939662,0.979228,calls/second,milliseconds
1741049282,13,139.500183,13.607302,0.011482,33.161565,4.015272,6.551475,139.500183,139.500183,139.500183,139.500183,0.380529,0.750277,0.939662,0.979228,calls/second,milliseconds
