t,count
1741050310,0
1741050311,0
1741050312,0
1741050313,1
1741050314,1
1741050315,1
1741050316,1
1741050317,1
1741050318,1
1741050320,1
1741050321,1
1741050322,1
1741050323,1
1741050324,1
1741050325,1
1741050326,1
1741050327,1
1741050328,1
1741050329,1
1741050330,1
1741050331,1
1741050332,3
1741050333,5
1741050334,12
1741050335,12
1741050336,12
1741050337,18
1741050338,21
1741050339,24
1741050340,24
1741050341,24
1741050342,24
1741050343,24
1741050344,24
1741050345,24
1741050346,24
1741050347,24
1741050348,24
1741050349,24
1741050350,24
1741050351,24
1741050353,24
1741050354,24
1741050355,24
1741050356,24
1741050357,24
1741050358,24
1741050359,24
1741050359,24
1741050359,24
