t,value
1741052895,0
1741052897,0
1741052898,0
1741052899,0
1741052900,0
1741052901,0
1741052902,0
1741052903,0
1741052904,0
1741052905,0
1741052906,0
1741052907,0
1741052908,0
1741052909,168
1741052910,168
1741052911,168
1741052912,168
1741052913,168
1741052914,168
1741052915,168
1741052916,168
1741052917,168
1741052918,168
1741052919,260
1741052920,260
1741052921,260
1741052922,260
1741052923,260
1741052924,260
1741052925,260
1741052926,260
1741052927,260
1741052928,260
1741052929,260
1741052930,260
1741052931,260
1741052932,260
1741052933,260
1741052934,260
1741052935,260
1741052937,260
1741052938,260
1741052939,672
1741052940,672
1741052941,672
1741052941,672
1741052941,672
1741052941,672
