t,count
1741052895,0
1741052897,0
1741052898,0
1741052899,1
1741052900,1
1741052901,1
1741052902,1
1741052903,1
1741052904,1
1741052905,1
1741052906,1
1741052907,1
1741052908,1
1741052909,1
1741052910,1
1741052911,1
1741052912,1
1741052913,1
1741052914,1
1741052915,1
1741052916,1
1741052917,3
1741052918,5
1741052919,15
1741052920,15
1741052921,15
1741052922,15
1741052923,15
1741052924,15
1741052925,15
1741052926,15
1741052927,15
1741052928,15
1741052929,15
1741052930,15
1741052931,15
1741052932,15
1741052933,15
1741052934,15
1741052935,15
1741052937,15
1741052938,15
1741052939,15
1741052940,15
1741052941,15
1741052941,15
1741052941,15
1741052941,15
