t,count
1741050590,0
1741050591,0
1741050592,0
1741050593,1
1741050594,1
1741050595,1
1741050596,1
1741050597,1
1741050598,1
1741050599,1
1741050600,1
1741050601,1
1741050602,1
1741050603,1
1741050604,1
1741050605,1
1741050606,1
1741050607,1
1741050608,1
1741050609,1
1741050610,1
1741050611,3
1741050612,5
1741050613,15
1741050614,15
1741050615,15
1741050616,15
1741050617,15
1741050618,15
1741050619,15
1741050620,15
1741050621,15
1741050622,15
1741050623,15
1741050624,15
1741050625,15
1741050626,15
1741050627,15
1741050628,15
1741050629,15
1741050631,15
1741050632,15
1741050633,15
1741050634,27
1741050635,27
1741050636,27
1741050637,27
1741050637,27
1741050637,27
1741050637,27
