t,value
1741048015,0
1741048016,0
1741048017,0
1741048018,0
1741048019,0
1741048020,0
1741048021,0
1741048022,0
1741048023,0
1741048024,0
1741048025,8193
1741048026,8193
1741048027,8193
1741048028,8193
1741048029,8193
1741048030,8193
1741048031,8193
1741048032,8193
1741048033,8193
1741048034,32769
1741048035,32769
1741048036,32769
1741048037,32769
1741048038,32769
1741048039,32769
1741048040,32769
1741048041,32769
1741048042,32769
1741048043,32769
1741048044,32769
1741048045,32769
1741048046,32769
1741048047,32769
1741048048,32769
1741048049,32769
1741048050,32769
1741048051,32769
1741048052,32769
1741048053,32769
1741048054,32769
1741048054,32769
1741048054,32769
