t,value
1741048015,0
1741048016,0
1741048017,0
1741048018,0
1741048019,0
1741048020,0
1741048021,0
1741048022,0
1741048023,0
1741048024,0
1741048025,3
1741048026,3
1741048027,3
1741048028,3
1741048029,3
1741048030,3
1741048031,3
1741048032,3
1741048033,3
1741048034,4
1741048035,4
1741048036,4
1741048037,4
1741048038,4
1741048039,4
1741048040,4
1741048041,4
1741048042,4
1741048043,4
1741048044,4
1741048045,4
1741048046,4
1741048047,4
1741048048,4
1741048049,4
1741048050,4
1741048051,4
1741048052,4
1741048053,4
1741048054,4
1741048054,4
1741048054,4
