t,count
1741048015,5
1741048016,5
1741048017,5
1741048018,5
1741048019,5
1741048020,5
1741048021,5
1741048022,5
1741048023,5
1741048024,5
1741048025,6
1741048026,6
1741048027,6
1741048028,6
1741048029,6
1741048030,6
1741048031,6
1741048032,6
1741048033,7
1741048034,8
1741048035,8
1741048036,8
1741048037,10
1741048038,10
1741048039,10
1741048040,10
1741048041,10
1741048042,12
1741048043,13
1741048044,18
1741048045,29
1741048046,29
1741048047,29
1741048048,29
1741048049,29
1741048050,42
1741048051,65
1741048052,65
1741048053,98
1741048054,104
1741048054,104
1741048054,104
