t,count
1741048015,0
1741048016,0
1741048017,0
1741048018,1
1741048019,1
1741048020,1
1741048021,1
1741048022,1
1741048023,1
1741048024,1
1741048025,1
1741048026,1
1741048027,1
1741048028,1
1741048029,1
1741048030,1
1741048031,1
1741048032,1
1741048033,1
1741048034,1
1741048035,1
1741048036,1
1741048037,5
1741048038,12
1741048039,12
1741048040,12
1741048041,12
1741048042,12
1741048043,12
1741048044,12
1741048045,12
1741048046,12
1741048047,12
1741048048,12
1741048049,12
1741048050,12
1741048051,12
1741048052,12
1741048053,12
1741048054,12
1741048054,12
1741048054,12
