t,count
1741050661,0
1741050662,0
1741050663,0
1741050664,1
1741050665,1
1741050666,1
1741050667,1
1741050668,1
1741050669,1
1741050670,1
1741050671,1
1741050672,1
1741050673,1
1741050674,1
1741050675,1
1741050676,1
1741050677,1
1741050678,1
1741050679,1
1741050680,1
1741050681,1
1741050682,1
1741050683,5
1741050684,12
1741050686,18
1741050687,18
1741050688,18
1741050689,18
1741050690,18
1741050691,18
1741050692,18
1741050693,18
1741050694,18
1741050695,18
1741050696,18
1741050697,18
1741050698,18
1741050699,18
1741050700,18
1741050701,18
1741050702,18
1741050703,18
1741050703,18
1741050703,18
1741050704,18
