t,count
1741052757,0
1741052758,0
1741052759,0
1741052760,1
1741052761,1
1741052762,1
1741052763,1
1741052764,1
1741052765,1
1741052766,1
1741052767,1
1741052768,1
1741052769,1
1741052770,1
1741052771,1
1741052772,1
1741052773,1
1741052774,1
1741052775,1
1741052776,1
1741052777,1
1741052778,5
1741052779,18
1741052780,30
1741052781,30
1741052782,30
1741052783,30
1741052784,30
1741052785,30
1741052786,30
1741052787,30
1741052788,30
1741052789,30
1741052790,30
1741052791,30
1741052792,30
1741052793,30
1741052794,30
1741052795,30
1741052796,30
1741052797,30
1741052798,30
1741052799,30
1741052800,30
1741052801,30
1741052802,30
1741052804,30
1741052805,30
1741052806,30
1741052807,30
1741052808,30
1741052809,30
1741052809,30
1741052809,30
