t,count
1741048790,5
1741048792,5
1741048793,5
1741048794,5
1741048795,5
1741048796,5
1741048797,5
1741048798,5
1741048799,5
1741048800,5
1741048801,6
1741048802,6
1741048803,6
1741048804,6
1741048805,6
1741048806,6
1741048807,6
1741048808,6
1741048809,7
1741048810,8
1741048811,8
1741048812,8
1741048813,8
1741048814,10
1741048815,10
1741048816,10
1741048817,10
1741048818,11
1741048819,11
1741048820,12
1741048821,12
1741048822,12
1741048823,12
1741048824,12
1741048825,14
1741048826,14
1741048827,19
1741048828,44
1741048829,81
1741048830,82
1741048831,82
1741048832,82
1741048833,82
1741048834,82
1741048836,82
1741048837,114
1741048838,160
1741048839,177
1741048840,220
1741048841,253
1741048842,286
1741048843,304
1741048844,311
1741048845,313
1741048846,342
1741048847,368
1741048848,387
1741048849,414
1741048850,451
1741048851,524
1741048852,582
1741048853,643
1741048854,671
1741048855,681
1741048856,687
1741048857,765
1741048858,881
1741048859,929
1741048860,970
1741048861,1017
1741048862,1039
1741048863,1116
1741048864,1210
1741048865,1280
1741048866,1297
1741048866,1297
1741048866,1297
