t,count
1741048790,0
1741048792,0
1741048793,0
1741048794,1
1741048795,1
1741048796,1
1741048797,1
1741048798,1
1741048799,1
1741048800,1
1741048801,1
1741048802,1
1741048803,1
1741048804,1
1741048805,1
1741048806,1
1741048807,1
1741048808,1
1741048809,1
1741048810,1
1741048811,1
1741048812,1
1741048813,1
1741048814,3
1741048815,5
1741048816,12
1741048817,18
1741048818,18
1741048819,18
1741048820,18
1741048821,18
1741048822,18
1741048823,18
1741048824,18
1741048825,18
1741048826,18
1741048827,18
1741048828,18
1741048829,18
1741048830,18
1741048831,18
1741048832,18
1741048833,18
1741048834,18
1741048836,18
1741048837,18
1741048838,18
1741048839,18
1741048840,18
1741048841,18
1741048842,18
1741048843,18
1741048844,18
1741048845,18
1741048846,18
1741048847,18
1741048848,18
1741048849,18
1741048850,18
1741048851,18
1741048852,18
1741048853,18
1741048854,18
1741048855,33
1741048856,33
1741048857,33
1741048858,33
1741048859,33
1741048860,33
1741048861,33
1741048862,33
1741048863,33
1741048864,33
1741048865,33
1741048866,33
1741048866,33
1741048866,33
