t,count
1741052157,0
1741052158,0
1741052159,0
1741052160,1
1741052161,1
1741052162,1
1741052163,1
1741052164,1
1741052165,1
1741052166,1
1741052167,1
1741052168,1
1741052169,1
1741052170,1
1741052171,1
1741052172,1
1741052173,1
1741052174,1
1741052175,1
1741052176,1
1741052177,1
1741052178,5
1741052179,6
1741052180,15
1741052181,15
1741052182,15
1741052183,15
1741052184,15
1741052185,15
1741052186,15
1741052187,15
1741052188,15
1741052189,15
1741052190,15
1741052191,15
1741052192,15
1741052193,15
1741052194,15
1741052195,15
1741052196,15
1741052196,15
1741052196,15
