t,value
1741052157,0
1741052158,0
1741052159,0
1741052160,0
1741052161,0
1741052162,0
1741052163,0
1741052164,0
1741052165,0
1741052166,0
1741052167,0
1741052168,0
1741052169,0
1741052170,0
1741052171,0
1741052172,32769
1741052173,32769
1741052174,32769
1741052175,32769
1741052176,32769
1741052177,32769
1741052178,32769
1741052179,32769
1741052180,32769
1741052181,32769
1741052182,32769
1741052183,32769
1741052184,32769
1741052185,32769
1741052186,32769
1741052187,32769
1741052188,32769
1741052189,32769
1741052190,32769
1741052191,32769
1741052192,336943
1741052193,336943
1741052194,336943
1741052195,336943
1741052196,336943
1741052196,336943
1741052196,336943
