t,count
1741052157,5
1741052158,5
1741052159,5
1741052160,5
1741052161,5
1741052162,5
1741052163,5
1741052164,5
1741052165,5
1741052166,5
1741052167,5
1741052168,5
1741052169,5
1741052170,5
1741052171,5
1741052172,6
1741052173,6
1741052174,7
1741052175,7
1741052176,7
1741052177,7
1741052178,9
1741052179,9
1741052180,9
1741052181,9
1741052182,10
1741052183,10
1741052184,13
1741052185,13
1741052186,19
1741052187,34
1741052188,34
1741052189,34
1741052190,34
1741052191,38
1741052192,76
1741052193,76
1741052194,97
1741052195,115
1741052196,124
1741052196,124
1741052196,124
