t,count
1741053712,0
1741053713,0
1741053714,0
1741053715,0
1741053716,0
1741053717,1
1741053718,1
1741053719,1
1741053720,1
1741053721,1
1741053722,1
1741053723,1
1741053724,1
1741053725,1
1741053726,1
1741053727,1
1741053728,1
1741053729,1
1741053730,1
1741053731,1
1741053732,1
1741053733,1
1741053734,1
1741053735,1
1741053736,3
1741053737,6
1741053738,12
1741053739,12
1741053740,12
1741053741,12
1741053742,12
1741053743,12
1741053744,12
1741053745,12
1741053746,12
1741053747,12
1741053748,12
1741053749,12
1741053750,12
1741053751,12
1741053752,12
1741053753,12
1741053754,12
1741053754,12
1741053754,12
