t,count
1741051248,0
1741051249,0
1741051250,0
1741051251,1
1741051252,1
1741051253,1
1741051254,1
1741051255,1
1741051256,1
1741051257,1
1741051258,1
1741051259,1
1741051260,1
1741051261,1
1741051262,1
1741051263,1
1741051264,1
1741051266,1
1741051267,1
1741051268,1
1741051269,1
1741051270,5
1741051271,6
1741051272,24
1741051273,24
1741051274,24
1741051275,24
1741051276,24
1741051277,24
1741051278,24
1741051279,24
1741051280,24
1741051281,24
1741051282,24
1741051283,24
1741051284,24
1741051285,24
1741051286,24
1741051287,24
1741051288,24
1741051289,24
1741051290,24
1741051291,24
1741051292,24
1741051293,24
1741051293,24
1741051293,24
1741051293,24
