t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741054104,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.780099,0.000000,0.000000,0.000000,calls/second,milliseconds
1741054105,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.671747,0.000000,0.000000,0.000000,calls/second,milliseconds
1741054106,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.590521,0.000000,0.000000,0.000000,calls/second,milliseconds
1741054107,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.526837,0.000000,0.000000,0.000000,calls/second,milliseconds
1741054108,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.475808,0.079956,0.016529,0.005540,calls/second,milliseconds
1741054109,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.433267,0.079956,0.016529,0.005540,calls/second,milliseconds
1741054111,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.398032,0.079956,0.016529,0.005540,calls/second,milliseconds
1741054112,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.368044,0.079956,0.016529,0.005540,calls/second,milliseconds
1741054113,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.342187,0.079956,0.016529,0.005540,calls/second,milliseconds
1741054114,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.319324,0.073563,0.016255,0.005509,calls/second,milliseconds
1741054115,5,126.137616,39.258948,3.575872,44.472836,24.343642,30.798284,126.137616,126.137616,126.137616,126.137616,0.299832,0.073563,0.016255,0.005509,calls/second,milliseconds
