t,count
1741051115,5
1741051116,5
1741051117,5
1741051118,5
1741051119,5
1741051120,5
1741051121,5
1741051122,5
1741051123,5
1741051124,5
1741051125,6
1741051126,7
1741051127,7
1741051128,7
1741051129,7
1741051130,7
1741051131,7
1741051132,7
1741051133,7
1741051134,8
1741051135,8
1741051136,11
1741051137,11
1741051138,11
1741051139,11
1741051140,11
1741051141,11
1741051142,11
1741051143,12
1741051144,14
1741051145,14
1741051146,24
1741051147,36
1741051148,36
1741051149,36
1741051150,36
1741051151,38
1741051152,55
1741051153,77
1741051154,78
1741051155,82
1741051156,135
1741051157,160
1741051158,190
1741051159,199
1741051161,215
1741051161,216
1741051161,216
1741051161,216
