t,count
1741050920,5
1741050921,5
1741050922,5
1741050923,5
1741050924,5
1741050925,5
1741050926,5
1741050927,5
1741050928,5
1741050929,5
1741050930,5
1741050931,5
1741050932,5
1741050933,5
1741050934,5
1741050935,5
1741050936,6
1741050937,7
1741050938,7
1741050939,7
1741050940,7
1741050941,7
1741050942,9
1741050943,9
1741050944,9
1741050945,9
1741050946,10
1741050947,11
1741050948,13
1741050949,13
1741050950,19
1741050951,40
1741050952,40
1741050953,40
1741050954,40
1741050955,41
1741050956,47
1741050957,70
1741050958,100
1741050959,132
1741050960,152
1741050961,172
1741050962,182
1741050962,182
1741050962,182
