t,count
1741052626,0
1741052628,0
1741052629,0
1741052630,1
1741052631,1
1741052632,1
1741052633,1
1741052634,1
1741052635,1
1741052636,1
1741052637,1
1741052638,1
1741052639,1
1741052640,1
1741052641,1
1741052642,1
1741052643,1
1741052644,1
1741052645,1
1741052646,1
1741052647,1
1741052648,5
1741052649,6
1741052650,12
1741052651,12
1741052652,12
1741052653,12
1741052654,12
1741052655,12
1741052656,12
1741052657,12
1741052658,12
1741052659,12
1741052660,12
1741052661,12
1741052662,12
1741052663,12
1741052664,12
1741052665,12
1741052666,12
1741052667,12
1741052668,12
1741052668,12
1741052668,12
