t,value
1741052626,0
1741052628,0
1741052629,0
1741052630,0
1741052631,0
1741052632,0
1741052633,0
1741052634,0
1741052635,0
1741052636,0
1741052637,0
1741052638,0
1741052639,3
1741052640,3
1741052641,3
1741052642,3
1741052643,3
1741052644,3
1741052645,3
1741052646,3
1741052647,3
1741052648,3
1741052649,4
1741052650,4
1741052651,4
1741052652,4
1741052653,4
1741052654,4
1741052655,4
1741052656,4
1741052657,4
1741052658,4
1741052659,4
1741052660,4
1741052661,4
1741052662,4
1741052663,4
1741052664,4
1741052665,4
1741052666,4
1741052667,4
1741052668,4
1741052668,4
1741052668,4
