t,count
1741048499,5
1741048500,5
1741048501,5
1741048502,5
1741048503,5
1741048504,5
1741048505,5
1741048506,5
1741048507,5
1741048508,5
1741048509,5
1741048510,5
1741048511,5
1741048512,5
1741048513,5
1741048514,5
1741048515,5
1741048516,7
1741048517,7
1741048518,7
1741048519,7
1741048520,7
1741048521,7
1741048522,7
1741048523,9
1741048524,9
1741048525,10
1741048526,11
1741048527,11
1741048528,11
1741048529,11
1741048530,11
1741048531,11
1741048532,13
1741048533,13
1741048534,17
1741048536,51
1741048537,52
1741048538,52
1741048539,52
1741048540,52
1741048541,52
1741048542,52
1741048543,77
1741048544,137
1741048545,171
1741048547,230
1741048548,311
1741048549,323
1741048549,337
1741048550,337
1741048550,337
