t,count
1741048499,0
1741048500,0
1741048501,0
1741048502,1
1741048503,1
1741048504,1
1741048505,1
1741048506,1
1741048507,1
1741048508,1
1741048509,1
1741048510,1
1741048511,1
1741048512,1
1741048513,1
1741048514,1
1741048515,1
1741048516,1
1741048517,1
1741048518,1
1741048519,1
1741048520,1
1741048521,1
1741048522,1
1741048523,3
1741048524,5
1741048525,12
1741048526,12
1741048527,18
1741048528,21
1741048529,24
1741048530,24
1741048531,24
1741048532,24
1741048533,24
1741048534,24
1741048536,24
1741048537,24
1741048538,24
1741048539,24
1741048540,24
1741048541,24
1741048542,24
1741048543,24
1741048544,24
1741048545,24
1741048547,24
1741048548,24
1741048549,24
1741048549,24
1741048550,24
1741048550,24
