t,value
1741048499,0
1741048500,0
1741048501,0
1741048502,0
1741048503,0
1741048504,0
1741048505,0
1741048506,0
1741048507,0
1741048508,0
1741048509,0
1741048510,0
1741048511,0
1741048512,0
1741048513,0
1741048514,0
1741048515,0
1741048516,3
1741048517,3
1741048518,3
1741048519,3
1741048520,3
1741048521,3
1741048522,3
1741048523,3
1741048524,3
1741048525,4
1741048526,4
1741048527,4
1741048528,4
1741048529,4
1741048530,4
1741048531,4
1741048532,4
1741048533,4
1741048534,4
1741048536,4
1741048537,4
1741048538,4
1741048539,4
1741048540,4
1741048541,4
1741048542,4
1741048543,4
1741048544,4
1741048545,4
1741048547,6
1741048548,6
1741048549,6
1741048549,6
1741048550,6
1741048550,6
